153576 , 800000 , 3
154254 , 634500 , 3
154378 , 679000 , 3
150746 , 694500 , 3
142528 , 590000 , 3
154400 , 598500 , 3
154354 , 845000 , 3
139932 , 699000 , 3
154413 , 699000 , 3
146773 , 675000 , 3
154367 , 700000 , 3
153268 , 725000 , 3
154365 , 770000 , 3
154481 , 615000 , 3
150636 , 678900 , 3
146537 , 895000 , 3
154423 , 639000 , 3
154372 , 659000 , 3
146581 , 699900 , 3
147216 , 759000 , 3
132842 , 869900 , 3
153197 , 825000 , 3
144314 , 849500 , 3
153447 , 700000 , 3
143037 , 634000 , 3
148384 , 779000 , 3
153084 , 799900 , 3
143534 , 735000 , 3
153656 , 900000 , 3
151246 , 595000 , 3
154394 , 779000 , 3
154497 , 725000 , 3
154518 , 599000 , 3
151857 , 729000 , 3
150308 , 780000 , 3
148638 , 774888 , 3
149877 , 750000 , 3
151470 , 895000 , 3
154468 , 627000 , 3
154428 , 599000 , 3
154201 , 710000 , 3
154580 , 799000 , 3
154498 , 754000 , 3
149207 , 799000 , 3
152784 , 799000 , 3
154520 , 625000 , 3
151942 , 625000 , 3
154479 , 598000 , 3
151080 , 644900 , 3
150879 , 679000 , 3
153606 , 645000 , 3
142340 , 824900 , 3
154469 , 750000 , 3
151443 , 589900 , 3
154532 , 879000 , 3
150969 , 759000 , 3
151724 , 598000 , 3
143155 , 745000 , 3
154385 , 745000 , 3
142870 , 625000 , 3
154257 , 612000 , 3
140073 , 728234 , 3
152716 , 725000 , 3
154437 , 885000 , 3
151832 , 799900 , 3
153633 , 625000 , 3
144204 , 795000 , 3
144316 , 694000 , 3
146282 , 734900 , 3
153953 , 588500 , 3
148399 , 640000 , 3
