139291 , 375000 , 2 , 2
151277 , 349900 , 2 , 2
149916 , 415000 , 2 , 2
154462 , 319000 , 2 , 2
152844 , 250900 , 2 , 2
151114 , 349000 , 2 , 2
150572 , 310000 , 2 , 2
152037 , 199900 , 2 , 2
154525 , 285000 , 2 , 2
154361 , 399500 , 2 , 2
153865 , 235000 , 2 , 2
149230 , 395000 , 2 , 2
152570 , 309500 , 2 , 2
153095 , 299000 , 2 , 2
154386 , 259900 , 2 , 2
149869 , 359000 , 2 , 2
147167 , 324500 , 2 , 2
154200 , 127918 , 2 , 2
154478 , 197000 , 2 , 2
151395 , 225000 , 2 , 2
154393 , 269900 , 2 , 2
154344 , 394000 , 2 , 2
152109 , 215000 , 2 , 2
153327 , 155000 , 2 , 2
153127 , 225000 , 2 , 2
153382 , 390000 , 2 , 2
150827 , 339900 , 2 , 2
142216 , 189900 , 2 , 2
147440 , 290000 , 2 , 2
154370 , 369000 , 2 , 2
