254484 , 3 , 515000
136431 , 3 , 519900
144312 , 3 , 473500
154536 , 3 , 509000
153556 , 3 , 475000
141212 , 3 , 525000
152900 , 3 , 525000
149001 , 3 , 500000
146423 , 3 , 518000
154154 , 3 , 489000
145087 , 3 , 525000
152794 , 3 , 473000
154205 , 3 , 499500
153377 , 3 , 479000
152586 , 3 , 499000
150638 , 3 , 524000
151678 , 3 , 499000
146320 , 3 , 522000
151085 , 3 , 500000
152139 , 3 , 510000
151308 , 3 , 499900
153259 , 3 , 479000
149797 , 3 , 479000
154557 , 3 , 479900
141737 , 3 , 524900
149882 , 3 , 495000
151304 , 3 , 499000
152849 , 3 , 480000
